original_area_code,original,city,current_state,current_county,current_state_fip,current_county_fip,old_county_fips,state,old_county,population_1950,residence_telephones_1945,population_under5_1950,population_over65_1950,births,black_pop,dial_pulls
502,NA,NA,NA,Marion,21,155,NA,NA,NA,17212,817,2388,1359,500,1377,17
502,NA,NA,NA,Lee,21,129,NA,NA,NA,8739,56,1193,679,174,35,17
502,NA,NA,NA,Boyle,21,21,NA,NA,NA,20532,1916,1892,1868,436,2566,17
502,NA,NA,NA,Breathitt,21,25,NA,NA,NA,19964,132,2870,1141,468,80,17
703,NA,NA,NA,Powhatan,51,145,NA,NA,NA,5556,80,618,550,130,2422,20
502,NA,NA,NA,McLean,21,149,NA,NA,NA,10021,418,1048,1049,214,100,17
316,NA,NA,NA,Crawford,20,37,NA,NA,NA,40231,6498,3448,5508,596,563,10
703,NA,NA,NA,Craig,51,45,NA,NA,NA,3452,204,388,329,68,17,20
303,NA,NA,NA,Costilla,8,23,NA,NA,NA,6067,100,957,305,92,79,16
816,NA,NA,NA,Barton,29,11,NA,NA,NA,12678,1374,1182,1880,160,0,15
502,NA,NA,NA,Webster,21,233,NA,NA,NA,15555,740,1404,2027,256,1524,17
303,NA,NA,NA,Baca,8,9,NA,NA,NA,7964,271,1089,455,152,24,16
314,NA,NA,NA,Madison,29,123,NA,NA,NA,10380,524,1117,1011,180,52,8
502,NA,NA,NA,Lincoln,21,137,NA,NA,NA,18668,578,2215,1664,334,1045,17
303,NA,NA,NA,La Plata,8,67,NA,NA,NA,14880,1227,1766,1227,496,476,16
303,NA,NA,NA,Montezuma,8,83,NA,NA,NA,9991,536,1235,769,376,550,16
703,NA,NA,NA,New Kent,51,127,NA,NA,NA,3995,77,459,311,104,2157,20
502,NA,NA,NA,Grayson,21,85,NA,NA,NA,17063,869,2019,1774,356,85,17
703,NA,NA,NA,Bedford,51,19,NA,NA,NA,29627,881,3308,2841,638,5629,20
316,NA,NA,NA,Elk,20,49,NA,NA,NA,6679,1124,589,1035,68,13,10
314,NA,NA,NA,Texas,29,215,NA,NA,NA,18992,663,1871,1975,344,19,8
314,NA,NA,NA,Reynolds,29,179,NA,NA,NA,6918,73,745,655,86,0,8
703,NA,NA,NA,Gloucester,51,73,NA,NA,NA,10343,380,1029,1067,266,3237,20
618,NA,NA,NA,Johnson,17,87,NA,NA,NA,8729,387,819,1087,124,61,15
618,NA,NA,NA,Union,17,181,NA,NA,NA,20500,1570,1837,2715,284,226,15
618,NA,NA,NA,Pope,17,151,NA,NA,NA,5779,367,531,759,66,104,15
618,NA,NA,NA,Hardin,17,69,NA,NA,NA,7530,219,848,622,92,23,15
314,NA,NA,NA,Bollinger,29,17,NA,NA,NA,11019,250,1196,1199,148,0,8
304,NA,NA,NA,Mercer,54,55,NA,NA,NA,75013,4868,8681,4628,1408,8401,17
816,NA,NA,NA,Dade,29,57,NA,NA,NA,9324,1069,798,1418,118,75,15
502,NA,NA,NA,Jackson,21,109,NA,NA,NA,13101,24,1780,891,262,0,17
502,NA,NA,NA,Hopkins,21,107,NA,NA,NA,38815,2308,4205,3713,820,3687,17
703,NA,NA,NA,Chesterfield,51,41,NA,NA,NA,40400,341,5176,2064,1738,8444,20
703,NA,NA,NA,Northampton,51,131,NA,NA,NA,17300,750,1828,1566,408,9256,20
703,NA,NA,NA,Appomattox,51,11,NA,NA,NA,8764,133,946,796,196,2165,20
502,NA,NA,NA,Casey,21,45,NA,NA,NA,17446,138,2412,1235,264,70,17
901,NA,NA,NA,McDowell,54,47,NA,NA,NA,98887,1471,14211,3299,1758,24128,20
502,NA,NA,NA,Crittenden,21,55,NA,NA,NA,10818,549,1094,1203,160,130,17
801,NA,NA,NA,Kane,49,25,NA,NA,NA,2299,111,303,133,86,11,19
502,NA,NA,NA,Owsley,21,189,NA,NA,NA,7324,119,972,618,124,37,17
502,NA,NA,NA,Rockcastle,21,203,NA,NA,NA,13925,307,1789,1016,276,14,17
703,NA,NA,NA,Buchanan,51,27,NA,NA,NA,35748,137,5865,1086,1068,0,20
703,NA,NA,NA,Mathews,51,115,NA,NA,NA,7148,195,539,1054,116,1780,20
502,NA,NA,NA,Knott,21,119,NA,NA,NA,20320,10,3203,894,402,163,17
703,NA,NA,NA,Amelia,51,7,NA,NA,NA,7908,152,934,752,184,3946,20
703,NA,NA,NA,Charles City,51,36,NA,NA,NA,4676,60,644,318,162,3788,20
502,NA,NA,NA,Taylor,21,217,NA,NA,NA,14403,668,1553,1163,422,1066,17
703,NA,NA,NA,Giles,51,71,NA,NA,NA,18956,922,2530,1012,296,474,20
314,NA,NA,NA,Wright,29,229,NA,NA,NA,15834,915,1629,1868,294,95,8
316,NA,NA,NA,Sumner,20,191,NA,NA,NA,23646,4708,2306,3015,498,260,10
316,NA,NA,NA,Cowley,20,35,NA,NA,NA,36905,5721,3215,4716,748,960,10
316,NA,NA,NA,Meade,20,119,NA,NA,NA,5710,816,677,462,134,11,10
316,NA,NA,NA,Clark,20,25,NA,NA,NA,3946,671,411,356,66,16,10
502,NA,NA,NA,Green,21,87,NA,NA,NA,11261,152,1198,936,234,743,17
316,NA,NA,NA,Barber,20,7,NA,NA,NA,8521,1431,948,887,180,43,10
703,NA,NA,NA,James City,51,95,NA,NA,NA,6317,35,766,426,340,2937,20
916,NA,NA,NA,Inyo,6,27,NA,NA,NA,11658,684,1250,784,234,816,16
502,NA,NA,NA,Hart,21,99,NA,NA,NA,15321,480,1729,1413,268,1455,17
502,NA,NA,NA,Perry,21,193,NA,NA,NA,46566,750,7449,1684,948,1537,17
703,NA,NA,NA,Campbell,51,31,NA,NA,NA,28877,463,3464,2004,808,6844,20
502,NA,NA,NA,Livingston,21,139,NA,NA,NA,7184,231,665,856,132,108,17
303,NA,NA,NA,Archuleta,8,7,NA,NA,NA,3030,152,423,187,98,12,16
314,NA,NA,NA,Shannon,29,203,NA,NA,NA,8377,154,914,814,120,8,8
502,NA,NA,NA,Muhlenberg,21,177,NA,NA,NA,32501,1290,3788,2844,598,1625,17
303,NA,NA,NA,Conejos,8,21,NA,NA,NA,10171,432,1483,540,236,92,16
703,NA,NA,NA,Prince Edward,51,147,NA,NA,NA,15398,683,1566,1297,320,6868,20
502,NA,NA,NA,Butler,21,31,NA,NA,NA,11309,206,1290,1127,176,147,17
316,NA,NA,NA,Morton,20,129,NA,NA,NA,2610,180,333,182,102,5,10
316,NA,NA,NA,Stevens,20,189,NA,NA,NA,4516,356,630,194,92,81,10
316,NA,NA,NA,Seward,20,175,NA,NA,NA,9972,869,1308,619,466,90,10
316,NA,NA,NA,Labette,20,99,NA,NA,NA,29285,5325,2654,3837,456,1581,10
316,NA,NA,NA,Comanche,20,33,NA,NA,NA,3888,677,429,416,78,4,10
703,NA,NA,NA,York,51,199,NA,NA,NA,11750,464,1309,748,582,3078,20
502,NA,NA,NA,Caldwell,21,33,NA,NA,NA,13199,1035,1330,1576,238,1016,17
502,NA,NA,NA,Clay,21,51,NA,NA,NA,23116,63,3719,1239,608,485,17
703,NA,NA,NA,Bedford,51,515,NA,NA,NA,0,0,0,0,0,0,20
502,NA,NA,NA,Pulaski,21,199,NA,NA,NA,38452,1116,4635,2956,700,769,17
502,NA,NA,NA,Edmonson,21,61,NA,NA,NA,9376,187,1157,700,144,131,17
316,NA,NA,NA,Cherokee,20,21,NA,NA,NA,25144,2747,2440,2802,376,352,10
703,NA,NA,NA,Tazewell,51,185,NA,NA,NA,47512,1379,6267,2410,1074,2898,20
618,NA,NA,NA,Massac,17,127,NA,NA,NA,13594,899,1220,1611,292,1183,15
502,NA,NA,NA,Laurel,21,125,NA,NA,NA,25797,470,3366,1862,580,284,17
618,NA,NA,NA,Alexander,17,3,NA,NA,NA,20316,2014,2068,2269,342,6440,15
618,NA,NA,NA,Pulaski,17,153,NA,NA,NA,13639,770,1415,1521,198,5142,15
703,NA,NA,NA,Prince George,51,149,NA,NA,NA,19679,14,2016,664,516,5963,20
901,NA,NA,NA,Leslie,21,131,NA,NA,NA,15537,52,2577,700,452,16,20
314,NA,NA,NA,Wayne,29,223,NA,NA,NA,10514,172,1106,1141,164,11,8
502,NA,NA,NA,Adair,21,1,NA,NA,NA,17603,213,2081,1387,304,933,17
703,NA,NA,NA,Prince George,51,149,NA,NA,NA,19679,14,2016,664,516,5963,20
703,NA,NA,NA,Williamsburg,51,830,NA,NA,NA,6735,710,340,752,108,876,20
703,NA,NA,NA,Dickenson,51,51,NA,NA,NA,23393,74,3658,896,504,328,20
316,NA,NA,NA,Chautauqua,20,19,NA,NA,NA,7376,1011,631,1073,84,66,10
703,NA,NA,NA,Bland,51,21,NA,NA,NA,6436,76,768,421,72,129,20
703,NA,NA,NA,Colonial Heights,51,570,NA,NA,NA,6077,0,692,340,202,12,20
703,NA,NA,NA,Nottoway,51,135,NA,NA,NA,15479,817,1656,1232,290,6795,20
816,NA,NA,NA,Lawrence,29,109,NA,NA,NA,23420,2255,2158,3081,386,23,15
901,NA,NA,NA,Letcher,21,133,NA,NA,NA,39522,536,5966,1409,746,1186,20
703,NA,NA,NA,Dinwiddie,51,53,NA,NA,NA,18839,199,1847,1704,464,12170,20
703,NA,NA,NA,Charlotte,51,37,NA,NA,NA,14057,163,1541,1102,306,5749,20
703,NA,NA,NA,Surry,51,181,NA,NA,NA,6220,202,772,589,148,3968,20
703,NA,NA,NA,Pulaski,51,155,NA,NA,NA,27758,1465,3420,1683,568,2082,20
703,NA,NA,NA,Franklin,51,67,NA,NA,NA,24560,825,2952,1882,558,3586,20
703,NA,NA,NA,Wise,51,195,NA,NA,NA,56336,1805,7627,2857,988,2366,20
502,NA,NA,NA,Russell,21,207,NA,NA,NA,13717,106,1729,942,218,151,17
502,NA,NA,NA,Metcalfe,21,169,NA,NA,NA,9851,0,997,862,176,424,17
502,NA,NA,NA,Lyon,21,143,NA,NA,NA,6853,158,543,620,50,733,17
703,NA,NA,NA,Poquoson,51,735,NA,NA,NA,0,0,0,0,0,0,20
502,NA,NA,NA,Barren,21,9,NA,NA,NA,28461,1464,2982,2561,614,2220,17
703,NA,NA,NA,Radford,51,750,NA,NA,NA,9026,1323,927,527,168,632,20
703,NA,NA,NA,Russell,51,167,NA,NA,NA,26818,450,3431,1660,592,670,20
703,NA,NA,NA,Isle of Wight,51,93,NA,NA,NA,14906,592,1759,982,412,7736,20
703,NA,NA,NA,Pittsylvania,51,143,NA,NA,NA,66096,579,8353,3603,1396,20424,20
314,NA,NA,NA,Stoddard,29,207,NA,NA,NA,33463,1165,3988,2530,616,1673,8
703,NA,NA,NA,Floyd,51,63,NA,NA,NA,11351,1373,1180,1060,188,488,20
703,NA,NA,NA,Lunenburg,51,111,NA,NA,NA,14116,394,1629,1049,298,6197,20
703,NA,NA,NA,Sussex,51,183,NA,NA,NA,12785,359,1650,817,382,8387,20
314,NA,NA,NA,Carter,29,35,NA,NA,NA,4777,148,505,507,72,0,8
816,NA,NA,NA,Christian,29,43,NA,NA,NA,12412,1410,1231,1481,258,12,15
502,NA,NA,NA,Todd,21,219,NA,NA,NA,12890,768,1408,1362,246,2282,17
502,NA,NA,NA,Logan,21,141,NA,NA,NA,22335,1121,2374,2231,472,2546,17
703,NA,NA,NA,Wythe,51,197,NA,NA,NA,23327,1798,2697,1800,358,1096,20
314,NA,NA,NA,Mississippi,29,133,NA,NA,NA,22551,782,3107,1669,530,4916,8
314,NA,NA,NA,Douglas,29,67,NA,NA,NA,12638,317,1354,1172,192,0,8
502,NA,NA,NA,Marshall,21,157,NA,NA,NA,13387,831,1243,1335,352,13,17
703,NA,NA,NA,Halifax,51,83,780,virginia,south boston city,41442,897,5159,2674,774,18234,20
901,NA,NA,NA,Knox,21,121,NA,NA,NA,30409,229,4117,1976,558,517,20
703,NA,NA,NA,Brunswick,51,25,NA,NA,NA,20136,350,2474,1313,344,11639,20
901,NA,NA,NA,Harlan,21,95,NA,NA,NA,71751,1256,10638,2372,1154,5453,20
703,NA,NA,NA,Smyth,51,173,NA,NA,NA,30187,1272,3521,2070,692,483,20
602,NA,NA,NA,Navajo,4,17,NA,NA,NA,29446,1125,4573,1458,1436,15047,18
316,NA,NA,NA,Beaver,40,7,NA,NA,NA,7411,620,784,695,100,0,10
502,NA,NA,NA,Trigg,21,221,NA,NA,NA,9683,382,1024,926,172,1443,17
316,NA,NA,NA,Harper,40,59,NA,NA,NA,5977,607,622,620,142,0,10
316,NA,NA,NA,Cimarron,40,25,NA,NA,NA,4589,203,583,331,118,14,10
505,NA,NA,NA,Union,35,59,NA,NA,NA,7372,418,883,574,162,7,20
316,NA,NA,NA,Woods,40,151,NA,NA,NA,14526,2420,1528,1490,210,0,10
505,NA,NA,NA,Rio Arriba,35,39,NA,NA,NA,24997,61,3840,1180,968,1400,20
405,NA,NA,NA,Craig,40,35,NA,NA,NA,18263,1050,1472,2309,260,950,19
405,NA,NA,NA,Ottawa,40,115,NA,NA,NA,32218,2013,3533,2885,518,1031,19
405,NA,NA,NA,Nowata,40,105,NA,NA,NA,12734,824,1251,1489,192,1031,19
505,NA,NA,NA,Apache,4,1,NA,NA,NA,27767,303,4332,1127,1458,21020,20
405,NA,NA,NA,Osage,40,113,NA,NA,NA,33071,2268,3590,2817,534,2150,19
405,NA,NA,NA,Grant,40,53,NA,NA,NA,10461,2300,993,1243,128,10,19
405,NA,NA,NA,Alfalfa,40,3,NA,NA,NA,10699,2221,1002,1289,126,0,19
316,NA,NA,NA,Texas,40,139,NA,NA,NA,14235,1190,1685,1048,364,28,10
502,NA,NA,NA,Wayne,21,231,NA,NA,NA,16475,201,2171,1199,332,445,17
703,NA,NA,NA,Southampton,51,175,NA,NA,NA,26522,894,3334,1520,750,16152,20
505,NA,NA,NA,Colfax,35,7,NA,NA,NA,16761,1110,2064,1159,384,67,20
505,NA,NA,NA,Taos,35,55,NA,NA,NA,17146,214,2701,881,540,1029,20
816,NA,NA,NA,Stone,29,209,NA,NA,NA,9748,306,1046,953,170,0,15
901,NA,NA,NA,Whitley,21,235,NA,NA,NA,31940,1107,3873,2174,540,192,20
901,NA,NA,NA,McCreary,21,147,NA,NA,NA,16660,287,2493,803,326,33,20
703,NA,NA,NA,Norton,51,720,NA,NA,NA,0,0,0,0,96,0,20
901,NA,NA,NA,Bell,21,13,NA,NA,NA,47602,1177,6873,2427,812,1618,20
618,NA,NA,NA,Carlisle,21,39,NA,NA,NA,6206,636,558,739,96,106,15
502,NA,NA,NA,Graves,21,83,NA,NA,NA,31364,2084,2883,3353,516,1756,17
502,NA,NA,NA,Cumberland,21,57,NA,NA,NA,9309,78,1046,756,184,577,17
502,NA,NA,NA,Allen,21,3,NA,NA,NA,13787,688,1339,1444,260,248,17
816,NA,NA,NA,Barry,29,9,NA,NA,NA,21755,1704,2014,2476,364,0,15
703,NA,NA,NA,Carroll,51,35,NA,NA,NA,26695,1553,3177,1973,394,400,20
703,NA,NA,NA,Washington,51,191,NA,NA,NA,37536,1565,4388,2682,832,1201,20
703,NA,NA,NA,Greensville,51,81,NA,NA,NA,16319,496,2289,866,318,9677,20
703,NA,NA,NA,Lee,51,105,NA,NA,NA,36106,493,4726,2083,440,397,20
703,NA,NA,NA,Mecklenburg,51,117,NA,NA,NA,33497,732,4244,1988,708,16581,20
314,NA,NA,NA,Oregon,29,149,NA,NA,NA,11978,802,1344,1135,164,12,8
502,NA,NA,NA,Clinton,21,53,NA,NA,NA,10605,15,1391,735,198,53,17
703,NA,NA,NA,Scott,51,169,NA,NA,NA,27640,248,3390,1831,526,276,20
502,NA,NA,NA,Simpson,21,213,NA,NA,NA,11678,684,1184,1205,246,1506,17
703,NA,NA,NA,Patrick,51,141,NA,NA,NA,15642,216,1834,1243,308,1314,20
314,NA,NA,NA,New Madrid,29,143,NA,NA,NA,39444,748,5472,2070,920,6311,8
703,NA,NA,NA,Henry,51,89,NA,NA,NA,31219,274,4038,1416,1058,7555,20
901,NA,NA,NA,Monroe,21,171,NA,NA,NA,13770,184,1639,1094,248,372,20
314,NA,NA,NA,Ripley,29,181,NA,NA,NA,11414,185,1263,1189,152,0,8
405,NA,NA,NA,Woodward,40,153,NA,NA,NA,14383,1735,1382,1632,282,29,19
314,NA,NA,NA,Taney,29,213,NA,NA,NA,9863,356,1001,1029,180,10,8
703,NA,NA,NA,Grayson,51,77,NA,NA,NA,21379,403,2335,1690,278,941,20
314,NA,NA,NA,Ozark,29,153,NA,NA,NA,8856,88,976,776,120,9,8
618,NA,NA,NA,Hickman,21,105,NA,NA,NA,7778,772,793,819,136,941,15
816,NA,NA,NA,McDonald,29,119,NA,NA,NA,14144,595,1358,1545,210,28,15
901,NA,NA,NA,Calloway,21,35,NA,NA,NA,20147,1777,1900,2108,392,806,20
703,NA,NA,NA,Emporia,51,595,NA,NA,NA,0,0,0,0,0,0,20
703,NA,NA,NA,Martinsville,51,690,NA,NA,NA,17251,1489,2007,739,458,5055,20
703,NA,NA,NA,Franklin,51,620,NA,NA,NA,0,0,0,0,0,0,20
703,NA,NA,NA,Galax,51,640,NA,NA,NA,0,0,0,0,112,0,20
901,NA,NA,NA,Stewart,47,161,NA,NA,NA,9175,237,970,817,170,275,20
703,NA,NA,NA,Bristol,51,520,NA,NA,NA,15954,0,1715,954,334,1133,20
501,NA,NA,NA,Delaware,40,41,NA,NA,NA,14734,165,1563,1561,212,2343,16
901,NA,NA,NA,Robertson,47,147,NA,NA,NA,27024,1506,3007,2509,622,4837,20
618,NA,NA,NA,Fulton,21,75,NA,NA,NA,13668,1552,1458,1309,248,2337,15
901,NA,NA,NA,Macon,47,111,NA,NA,NA,13599,715,1564,1196,186,190,20
314,NA,NA,NA,Dunklin,29,69,NA,NA,NA,45329,1405,5650,3132,878,1496,8
901,NA,NA,NA,Clay,47,27,NA,NA,NA,8701,75,1113,592,134,244,20
901,NA,NA,NA,Pickett,47,137,NA,NA,NA,5093,0,661,335,94,0,20
901,NA,NA,NA,Johnson,47,91,NA,NA,NA,12278,274,1493,996,204,172,20
901,NA,NA,NA,Scott,47,151,NA,NA,NA,17362,192,2544,1042,354,17,20
901,NA,NA,NA,Claiborne,47,25,NA,NA,NA,24788,276,3071,1583,360,347,20
405,NA,NA,NA,Noble,40,103,NA,NA,NA,12156,1526,1187,1250,224,766,19
901,NA,NA,NA,Hancock,47,67,NA,NA,NA,9116,0,1162,632,172,109,20
405,NA,NA,NA,Rogers,40,131,NA,NA,NA,19532,1223,1964,2000,412,1094,19
901,NA,NA,NA,Hawkins,47,73,NA,NA,NA,30494,650,3600,2218,680,1067,20
405,NA,NA,NA,Ellis,40,45,NA,NA,NA,7326,986,734,821,66,0,19
901,NA,NA,NA,Campbell,47,13,NA,NA,NA,34369,743,4627,2020,582,412,20
704,NA,NA,NA,Ashe,37,9,NA,NA,NA,21878,103,2680,1778,430,284,21
901,NA,NA,NA,Fentress,47,49,NA,NA,NA,14917,69,2212,835,358,0,20
501,NA,NA,NA,Fulton,21,75,NA,NA,NA,13668,1552,1458,1309,248,2337,16
704,NA,NA,NA,Alleghany,37,5,NA,NA,NA,8155,116,912,787,142,269,21
405,NA,NA,NA,Pawnee,40,117,NA,NA,NA,13616,1283,1377,1625,162,1212,19
704,NA,NA,NA,Surry,37,171,NA,NA,NA,45593,1643,5511,2771,1044,2599,21
704,NA,NA,NA,Gates,37,73,NA,NA,NA,9555,87,1149,702,232,5026,21
704,NA,NA,NA,Camden,37,29,NA,NA,NA,5223,0,639,381,134,2021,21
704,NA,NA,NA,Currituck,37,53,NA,NA,NA,6201,0,642,585,120,1984,21
704,NA,NA,NA,Stokes,37,169,NA,NA,NA,21520,76,2483,1353,458,1937,21
704,NA,NA,NA,Northampton,37,131,NA,NA,NA,28432,391,3907,1792,650,18253,21
704,NA,NA,NA,Hertford,37,91,NA,NA,NA,21453,524,2772,1230,600,12872,21
704,NA,NA,NA,Warren,37,185,NA,NA,NA,23539,497,3358,1499,448,15630,21
704,NA,NA,NA,Vance,37,181,NA,NA,NA,32101,1544,4062,1726,778,14606,21
704,NA,NA,NA,Rockingham,37,157,NA,NA,NA,64816,2534,7390,3575,1534,13028,21
704,NA,NA,NA,Granville,37,77,NA,NA,NA,31793,1051,3605,2186,692,14847,21
704,NA,NA,NA,Person,37,145,NA,NA,NA,24361,477,3180,1304,632,8819,21
704,NA,NA,NA,Caswell,37,33,NA,NA,NA,20870,110,2943,1116,378,9934,21
901,NA,NA,NA,Overton,47,133,NA,NA,NA,17566,81,2195,1386,284,88,20
901,NA,NA,NA,Jackson,47,87,NA,NA,NA,12348,331,1449,950,148,111,20
704,NA,NA,NA,Halifax,37,83,NA,NA,NA,58377,1773,8350,2986,1512,33041,21
901,NA,NA,NA,Carter,47,19,NA,NA,NA,42432,1747,5285,2300,726,424,20
704,NA,NA,NA,Pasquotank,37,139,NA,NA,NA,24347,2205,3029,1520,650,9301,21
405,NA,NA,NA,Mayes,40,97,NA,NA,NA,19743,790,2084,1946,376,1520,19
501,NA,NA,NA,Obion,47,131,NA,NA,NA,29056,2599,2881,2868,440,3254,16
405,NA,NA,NA,Major,40,93,NA,NA,NA,10279,1321,1087,968,130,21,19
501,NA,NA,NA,Lake,47,95,NA,NA,NA,11655,350,1623,632,258,2587,16
901,NA,NA,NA,Weakley,47,183,NA,NA,NA,27962,3029,2667,3235,364,2041,20
901,NA,NA,NA,Henry,47,79,NA,NA,NA,23828,1951,2409,2492,372,3670,20
915,NA,NA,NA,Dallam,48,111,NA,NA,NA,7640,822,843,513,124,38,15
915,NA,NA,NA,Lipscomb,48,295,NA,NA,NA,3658,402,392,318,88,4,15
915,NA,NA,NA,Hansford,48,195,NA,NA,NA,4202,225,527,209,138,4,15
501,NA,NA,NA,Fulton,5,49,NA,NA,NA,9187,70,991,853,96,9,16
501,NA,NA,NA,Carroll,5,15,NA,NA,NA,13244,531,1311,1615,178,26,16
501,NA,NA,NA,Baxter,5,5,NA,NA,NA,11683,276,1452,838,146,12,16
501,NA,NA,NA,Marion,5,89,NA,NA,NA,8609,43,1015,716,98,0,16
501,NA,NA,NA,Clay,5,21,NA,NA,NA,26674,410,3188,2038,336,0,16
501,NA,NA,NA,Randolph,5,121,NA,NA,NA,15982,267,1905,1287,252,160,16
501,NA,NA,NA,Boone,5,9,NA,NA,NA,16260,1098,1706,1531,344,0,16
501,NA,NA,NA,Sharp,5,135,NA,NA,NA,8999,97,1008,819,96,9,16
901,NA,NA,NA,Trousdale,47,169,NA,NA,NA,5520,395,592,503,100,988,20
901,NA,NA,NA,Cheatham,47,21,NA,NA,NA,9167,179,1001,810,170,733,20
704,NA,NA,NA,Wilkes,37,193,NA,NA,NA,45243,811,5830,2980,950,2715,21
901,NA,NA,NA,Union,47,173,NA,NA,NA,8670,48,1063,658,156,0,20
314,NA,NA,NA,Pemiscot,29,155,NA,NA,NA,45624,1066,5968,2523,1030,9946,8
901,NA,NA,NA,Smith,47,159,NA,NA,NA,14098,1157,1437,1328,224,719,20
901,NA,NA,NA,Grainger,47,57,NA,NA,NA,13086,143,1472,1031,292,209,20
901,NA,NA,NA,Greene,47,59,NA,NA,NA,41048,1160,4735,2742,842,1149,20
704,NA,NA,NA,Watauga,37,189,NA,NA,NA,18342,398,2218,1194,352,220,21
704,NA,NA,NA,Perquimans,37,143,NA,NA,NA,9602,205,1195,691,192,4590,21
901,NA,NA,NA,Morgan,47,129,NA,NA,NA,15727,201,2090,943,296,346,20
901,NA,NA,NA,Houston,47,83,NA,NA,NA,5318,94,557,554,76,362,20
901,NA,NA,NA,Benton,47,5,NA,NA,NA,11495,283,1252,1111,180,287,20
704,NA,NA,NA,Chowan,37,41,NA,NA,NA,12540,611,1655,803,276,5467,21
901,NA,NA,NA,Dickson,47,43,NA,NA,NA,18805,1137,2082,1789,400,1448,20
501,NA,NA,NA,Madison,5,87,NA,NA,NA,11734,167,1315,1130,140,12,16
901,NA,NA,NA,Dickson,47,43,NA,NA,NA,18805,1137,2082,1789,400,1448,20
704,NA,NA,NA,Yadkin,37,197,NA,NA,NA,22133,134,2556,1496,504,1107,21
704,NA,NA,NA,Avery,37,11,NA,NA,NA,13352,75,1700,821,278,200,21
704,NA,NA,NA,Franklin,37,69,NA,NA,NA,31341,492,3912,1933,604,14291,21
505,NA,NA,NA,Mora,35,33,NA,NA,NA,8720,67,1341,558,206,0,20
501,NA,NA,NA,Izard,5,65,NA,NA,NA,9953,68,1073,882,112,100,16
901,NA,NA,NA,Unicoi,47,171,NA,NA,NA,15886,957,1942,934,330,16,20
501,NA,NA,NA,Lawrence,5,75,NA,NA,NA,21303,320,2634,1518,370,277,16
704,NA,NA,NA,Bertie,37,15,NA,NA,NA,26439,351,3581,1651,558,15811,21
901,NA,NA,NA,Humphreys,47,85,NA,NA,NA,11030,390,1202,998,252,585,20
704,NA,NA,NA,Dare,37,55,NA,NA,NA,5405,243,480,467,136,378,21
901,NA,NA,NA,Gibson,47,53,NA,NA,NA,48132,3980,5148,4335,926,10108,20
505,NA,NA,NA,Harding,35,21,NA,NA,NA,3013,52,404,201,46,3,20
501,NA,NA,NA,Dyer,47,45,NA,NA,NA,33473,1732,3842,2670,638,4619,16
704,NA,NA,NA,Nash,37,127,NA,NA,NA,59919,343,8078,3118,1472,25406,21
901,NA,NA,NA,Jefferson,47,89,NA,NA,NA,19667,689,2029,1458,422,983,20
901,NA,NA,NA,Cocke,47,29,NA,NA,NA,22991,443,2874,1472,546,644,20
901,NA,NA,NA,Cumberland,47,35,NA,NA,NA,18877,264,2507,1232,444,19,20
405,NA,NA,NA,Blaine,40,11,NA,NA,NA,15049,1829,1596,1553,264,1941,19
405,NA,NA,NA,Kingfisher,40,73,NA,NA,NA,12860,1746,1263,1307,220,1170,19
405,NA,NA,NA,Dewey,40,43,NA,NA,NA,8789,991,862,918,114,272,19
405,NA,NA,NA,Logan,40,83,NA,NA,NA,22170,2447,2115,2688,332,4988,19
405,NA,NA,NA,Creek,40,37,NA,NA,NA,43143,3815,4645,4325,760,4789,19
405,NA,NA,NA,Wagoner,40,145,NA,NA,NA,16741,587,1887,1634,248,4118,19
501,NA,NA,NA,Cherokee,40,21,NA,NA,NA,18989,436,2153,1487,374,3456,16
501,NA,NA,NA,Adair,40,1,NA,NA,NA,14918,257,1790,1357,316,2551,16
704,NA,NA,NA,Mitchell,37,121,NA,NA,NA,15143,165,1841,1043,250,45,21
901,NA,NA,NA,Carroll,47,17,NA,NA,NA,26553,1697,2673,2527,408,3505,20
501,NA,NA,NA,Stone,5,137,NA,NA,NA,7662,67,891,560,102,8,16
901,NA,NA,NA,DeKalb,47,41,NA,NA,NA,11680,577,1234,1056,188,304,20
501,NA,NA,NA,Newton,5,101,NA,NA,NA,8685,62,1103,665,116,0,16
704,NA,NA,NA,Caldwell,37,27,NA,NA,NA,43352,1008,5652,2174,1288,2991,21
501,NA,NA,NA,Searcy,5,129,NA,NA,NA,10424,75,1224,883,132,0,16
704,NA,NA,NA,Yancey,37,199,NA,NA,NA,16306,170,2109,1160,284,179,21
901,NA,NA,NA,White,47,185,NA,NA,NA,16204,392,1957,1397,330,502,20
704,NA,NA,NA,Martin,37,117,NA,NA,NA,27938,747,4022,1303,654,14081,21
704,NA,NA,NA,Madison,37,115,NA,NA,NA,20522,207,2339,1418,338,185,21
704,NA,NA,NA,Davie,37,59,NA,NA,NA,15420,394,1749,1159,390,2159,21
915,NA,NA,NA,Roberts,48,393,NA,NA,NA,1031,130,110,92,12,0,15
915,NA,NA,NA,Hemphill,48,211,NA,NA,NA,4123,483,461,242,66,0,15
915,NA,NA,NA,Moore,48,341,NA,NA,NA,13349,283,2002,210,320,27,15
915,NA,NA,NA,Hartley,48,205,NA,NA,NA,1913,32,231,123,70,11,15
915,NA,NA,NA,Hutchinson,48,233,NA,NA,NA,31580,1170,4178,776,872,568,15
